root@comp3134-winter-2022-intro-to-cyber-security:~# tcpdump -n -i eth0
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes
09:00:52.781445 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 63884:64088, ack 1, win 501, options [nop,nop,TS val 3378194718 ecr 803564206], length 204
09:00:52.781524 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 64088:64292, ack 1, win 501, options [nop,nop,TS val 3378194718 ecr 803564206], length 204
09:00:52.781603 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 64292:64496, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.781685 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 64496:64700, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.781767 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 64700:64904, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.781856 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 64904:65108, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.781946 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 65108:65312, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.782050 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 65312:65516, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.782130 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 65516:65720, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.782214 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 65720:65924, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.782292 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 65924:66128, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.782395 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 66128:66332, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.782497 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 66332:66536, ack 1, win 501, options [nop,nop,TS val 3378194719 ecr 803564206], length 204
09:00:52.782591 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 66536:66740, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.782675 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 66740:66944, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.782756 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 66944:67148, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.782836 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 67148:67352, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.782917 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 67352:67556, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.783032 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 67556:67760, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.783117 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 67760:67964, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.783211 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 67964:68168, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.783296 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 68168:68372, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.783380 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 68372:68576, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.783479 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 42468, win 514, options [nop,nop,TS val 803564212 ecr 3378194700], length 0
09:00:52.783479 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 44712, win 514, options [nop,nop,TS val 803564212 ecr 3378194700], length 0
09:00:52.783479 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 48180, win 514, options [nop,nop,TS val 803564215 ecr 3378194701], length 0
09:00:52.783479 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 51800, win 510, options [nop,nop,TS val 803564218 ecr 3378194706], length 0
09:00:52.783524 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 68576:68780, ack 1, win 501, options [nop,nop,TS val 3378194720 ecr 803564206], length 204
09:00:52.783805 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 68780:69592, ack 1, win 501, options [nop,nop,TS val 3378194721 ecr 803564218], length 812
09:00:52.783901 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 69592:69796, ack 1, win 501, options [nop,nop,TS val 3378194721 ecr 803564218], length 204
09:00:52.784016 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 69796:70000, ack 1, win 501, options [nop,nop,TS val 3378194721 ecr 803564218], length 204
09:00:52.784100 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 70000:70204, ack 1, win 501, options [nop,nop,TS val 3378194721 ecr 803564218], length 204
09:00:52.784186 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 70204:70408, ack 1, win 501, options [nop,nop,TS val 3378194721 ecr 803564218], length 204
09:00:52.784269 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 70408:70612, ack 1, win 501, options [nop,nop,TS val 3378194721 ecr 803564218], length 204
09:00:52.784353 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 70612:70816, ack 1, win 501, options [nop,nop,TS val 3378194721 ecr 803564218], length 204
09:00:52.784437 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 70816:71020, ack 1, win 501, options [nop,nop,TS val 3378194721 ecr 803564218], length 204
09:00:52.784516 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 71020:71224, ack 1, win 501, options [nop,nop,TS val 3378194721 ecr 803564218], length 204
09:00:52.784594 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 71224:71428, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.784675 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 71428:71632, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.784754 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 71632:71836, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.784834 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 71836:72040, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.784925 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 72040:72244, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.785007 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 72244:72448, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.785112 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 72448:72652, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.785190 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 72652:72856, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.785269 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 72856:73060, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.785350 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 73060:73264, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.785431 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 73264:73468, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.785515 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 73468:73672, ack 1, win 501, options [nop,nop,TS val 3378194722 ecr 803564218], length 204
09:00:52.785592 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 73672:73876, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.785670 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 73876:74080, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.785751 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 74080:74284, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.785831 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 74284:74488, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.785914 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 74488:74692, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.785997 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 74692:74896, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.786076 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 74896:75100, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.786156 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 75100:75304, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.786234 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 75304:75508, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.786311 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 75508:75712, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.786414 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 75712:75916, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.786493 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 75916:76120, ack 1, win 501, options [nop,nop,TS val 3378194723 ecr 803564218], length 204
09:00:52.786618 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 76120:76324, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.786701 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 76324:76528, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.786785 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 76528:76732, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.786871 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 76732:76936, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.786967 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 76936:77140, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.787051 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 77140:77344, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.787141 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 77344:77548, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.787222 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 77548:77752, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.787304 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 77752:77956, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.787395 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 77956:78160, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.787481 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 78160:78364, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.787563 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 78364:78568, ack 1, win 501, options [nop,nop,TS val 3378194724 ecr 803564218], length 204
09:00:52.787641 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 78568:78772, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.787720 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 78772:78976, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.787782 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 78976:79180, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.787845 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 79180:79384, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.787906 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 79384:79588, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.787980 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 79588:79792, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788040 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 79792:79996, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788113 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 79996:80200, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788178 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 80200:80404, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788241 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 80404:80608, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788303 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 80608:80812, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788364 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 80812:81016, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788425 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 81016:81220, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788486 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 81220:81424, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788548 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 81424:81628, ack 1, win 501, options [nop,nop,TS val 3378194725 ecr 803564218], length 204
09:00:52.788614 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 81628:81832, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.788677 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 81832:82036, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.788738 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 82036:82240, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.788796 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 82240:82444, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.788857 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 82444:82648, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.788918 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 82648:82852, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.788980 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 82852:83056, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789055 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 83056:83260, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789120 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 83260:83464, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789182 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 83464:83668, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789244 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 83668:83872, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789309 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 83872:84076, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789368 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 84076:84280, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789426 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 84280:84484, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789487 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 84484:84688, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789561 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 84688:84892, ack 1, win 501, options [nop,nop,TS val 3378194726 ecr 803564218], length 204
09:00:52.789628 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 84892:85096, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564218], length 204
09:00:52.789690 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 85096:85300, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564218], length 204
09:00:52.789750 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 85300:85504, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564218], length 204
09:00:52.789811 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 85504:85708, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564218], length 204
09:00:52.789860 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 52208, win 509, options [nop,nop,TS val 803564219 ecr 3378194706], length 0
09:00:52.790039 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 85708:86064, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564219], length 356
09:00:52.790133 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 86064:86268, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564219], length 204
09:00:52.790204 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 86268:86472, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564219], length 204
09:00:52.790269 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 86472:86676, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564219], length 204
09:00:52.790332 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 86676:86880, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564219], length 204
09:00:52.790409 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 86880:87084, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564219], length 204
09:00:52.790473 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 87084:87288, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564219], length 204
09:00:52.790535 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 87288:87492, ack 1, win 501, options [nop,nop,TS val 3378194727 ecr 803564219], length 204
09:00:52.790597 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 87492:87696, ack 1, win 501, options [nop,nop,TS val 3378194728 ecr 803564219], length 204
09:00:52.790668 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 87696:87900, ack 1, win 501, options [nop,nop,TS val 3378194728 ecr 803564219], length 204
09:00:52.790733 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 87900:88104, ack 1, win 501, options [nop,nop,TS val 3378194728 ecr 803564219], length 204
09:00:52.790794 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 88104:88308, ack 1, win 501, options [nop,nop,TS val 3378194728 ecr 803564219], length 204
09:00:52.790855 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 88308:88512, ack 1, win 501, options [nop,nop,TS val 3378194728 ecr 803564219], length 204
09:00:52.794921 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 56336, win 513, options [nop,nop,TS val 803564229 ecr 3378194715], length 0
09:00:52.795039 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 88512:88716, ack 1, win 501, options [nop,nop,TS val 3378194732 ecr 803564229], length 204
09:00:52.795104 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 88716:88904, ack 1, win 501, options [nop,nop,TS val 3378194732 ecr 803564229], length 188
09:00:52.795213 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 88904:89276, ack 1, win 501, options [nop,nop,TS val 3378194732 ecr 803564229], length 372
09:00:52.795284 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 89276:89480, ack 1, win 501, options [nop,nop,TS val 3378194732 ecr 803564229], length 204
09:00:52.795347 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 89480:89684, ack 1, win 501, options [nop,nop,TS val 3378194732 ecr 803564229], length 204
09:00:52.795414 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 89684:89888, ack 1, win 501, options [nop,nop,TS val 3378194732 ecr 803564229], length 204
09:00:52.795474 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 89888:90092, ack 1, win 501, options [nop,nop,TS val 3378194732 ecr 803564229], length 204
09:00:52.795536 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 90092:90296, ack 1, win 501, options [nop,nop,TS val 3378194732 ecr 803564229], length 204
09:00:52.795598 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 90296:90500, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.795659 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 90500:90704, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.795742 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 90704:90908, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.795815 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 90908:91112, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.795878 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 91112:91316, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.795938 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 91316:91520, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796015 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 91520:91724, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796082 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 91724:91928, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796142 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 91928:92132, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796204 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 92132:92336, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796268 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 92336:92540, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796335 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 92540:92744, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796400 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 92744:92948, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796459 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 92948:93152, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796520 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 93152:93356, ack 1, win 501, options [nop,nop,TS val 3378194733 ecr 803564229], length 204
09:00:52.796579 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 93356:93560, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.796640 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 93560:93764, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.796698 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 93764:93968, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.796761 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 93968:94172, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.796839 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 94172:94376, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.796913 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 94376:94580, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.796974 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 94580:94784, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.797037 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 94784:94988, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.797096 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 94988:95192, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.797158 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 95192:95396, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
